0.749999976375311	-0.433012585100851	0.500000136581292	2.83493649164202
0.649519075760081	0.62499988606189	-0.433012831965051	-1.20512697103309
-0.125000022643209	0.64951924033619	0.749999833848178	10.7475951167008
0	0	0	1 
0.500000048763807	-0.499999942405182	0.70710678743101	7.07106776263876
0.85355337480654	0.146446677640517	-0.500000006964419	4.99999997105407
0.146446534928469	0.853553412624464	0.499999984204575	15.0000001810235
0	0	0	1
0.499999994258654	0.50000004286588	-0.707106754935534	-2.92893212077058
-0.146446596370048	0.853553358742318	0.500000058191332	-12.0710678420648
0.853553396193216	-0.146446648694413	0.499999978933201	-12.0710678353717
0	0	0	1
